Name,Rating,Number of Reviews,Latitude,Longitude,Search Query,UTC_Time,CenterLat,CenterLon,Distance_m
Walter E. Washington Convention Center,4.5,"(9,070)",38.9048838,-77.0229934,Conference Center,38.876359,-77.048358,3857.4
Ronald Reagan Building and International Trade Center,4.5,"(4,380)",38.8939166,-77.0307749,Conference Center,38.876359,-77.048358,2475.4
The White House Conference Center,4.0,(51),38.8995065,-77.0381579,Conference Center,38.876359,-77.048358,2721.1
AUSA Conference & Event Center,4.7,(30),38.8908054,-77.0881445,Conference Center,38.876359,-77.048358,3800.0
"AMA Conference Center Washington, DC",4.5,(23),38.8527297,-77.0484533,Conference Center,38.876359,-77.048358,2627.5
ASAE Conference Center,4.3,(12),38.9016479,-77.0354623,Conference Center,38.876359,-77.048358,3025.4
Top of the Town,4.5,(278),38.8897747,-77.0729874,Conference Center,38.876359,-77.048358,2601.9
20 F St. NW Conference Center & Capitol View Rooftop,4.7,(18),38.8972523,-77.0104381,Conference Center,38.876359,-77.048358,4021.1
Top of the Hill Banquet & Conference Center,4.4,(28),38.8918146,-77.0055037,Conference Center,38.876359,-77.048358,4088.1
Barbara Jordan Conference Center,5.0,(3),38.898038,-77.03093,Conference Center,38.876359,-77.048358,2843.6
Walter E. Washington Convention Center,4.5,"(9,070)",38.9048838,-77.0229934,Conference Center,38.876359,-77.028358,3205.6
Top of the Hill Banquet & Conference Center,4.4,(28),38.8918146,-77.0055037,Conference Center,38.876359,-77.028358,2620.4
Shakopee Mdewakanton Sioux Community Conference Center,5.0,(1),38.8866234,-77.0032551,Conference Center,38.876359,-77.028358,2454.4
Holiday Inn Washington Capitol - Natl Mall by IHG,4.1,"(4,593)",38.885564,-77.0196989,Conference Center,38.876359,-77.028358,1268.6
Ronald Reagan Building and International Trade Center,4.5,"(4,380)",38.8939166,-77.0307749,Conference Center,38.876359,-77.028358,1963.5
The White House Conference Center,4.0,(51),38.8995065,-77.0381579,Conference Center,38.876359,-77.028358,2710.0
