Name,Rating,Number of Reviews,Latitude,Longitude,Search Query,UTC_Time,CenterLat,CenterLon,Distance_m
,4.6,(161),38.8983289,-77.0217437,Arena,2026-01-15T18:51:57.305636,38.896359,-77.028358,612.9
,4.5,"(15,839)",38.8981675,-77.0208568,Arena,2026-01-15T18:52:16.029919,38.916359,-77.048358,3123.2
,,·,38.9045361,-77.0323652,Arena,2026-01-15T18:52:16.029919,38.916359,-77.048358,1908.7
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-15T18:52:16.029919,38.916359,-77.048358,2694.8
,3.0,(2),38.9016906,-77.0485124,Arena,2026-01-15T18:52:16.029919,38.916359,-77.048358,1631.1
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-15T18:52:16.029919,38.916359,-77.048358,3201.3
,4.4,(149),38.9378426,-77.0900614,Arena,2026-01-15T18:52:16.029919,38.916359,-77.048358,4326.7
,4.5,"(15,839)",38.8981675,-77.0208568,Arena,2026-01-15T18:52:34.520218,38.916359,-77.028358,2124.4
,,·,38.9045361,-77.0323652,Arena,2026-01-15T18:52:34.520218,38.916359,-77.028358,1359.6
,4.5,(110),38.9051085,-77.0028839,Arena,2026-01-15T18:52:34.520218,38.916359,-77.028358,2534.4
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-15T18:52:34.520218,38.916359,-77.028358,2188.4
,3.0,(2),38.9016906,-77.0485124,Arena,2026-01-15T18:52:34.520218,38.916359,-77.028358,2387.8
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-15T18:52:34.520218,38.916359,-77.028358,4354.3
,4.5,"(15,839)",38.8981675,-77.0208568,Arena,2026-01-15T18:52:53.382775,38.936359,-77.048358,4867.8
,4.4,(149),38.9378426,-77.0900614,Arena,2026-01-15T18:52:53.382775,38.936359,-77.048358,3610.7
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-15T18:52:53.382775,38.936359,-77.048358,4063.9
,5.0,(6),38.9485905,-77.0491137,Arena,2026-01-15T18:52:53.382775,38.936359,-77.048358,1361.6
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-15T18:52:53.382775,38.936359,-77.048358,4939.3
,,·,38.9045361,-77.0323652,Arena,2026-01-15T18:52:53.382775,38.936359,-77.048358,3799.5
,4.8,"(1,749)",38.8773022,-77.0201384,Arena,2026-01-15T18:52:53.382775,38.936359,-77.048358,7006.1
,4.4,(188),38.9255745,-77.0207861,Arena,2026-01-15T18:52:53.382775,38.936359,-77.048358,2669.5
,4.5,(110),38.9051085,-77.0028839,Arena,2026-01-15T18:52:53.382775,38.936359,-77.048358,5249.0
,4.4,(534),38.8469016,-76.9913962,Arena,2026-01-15T18:52:53.382775,38.936359,-77.048358,11101.9
,4.5,"(15,839)",38.8981675,-77.0208568,Arena,2026-01-15T18:53:12.387841,38.936359,-77.028358,4296.0
,4.4,(188),38.9255745,-77.0207861,Arena,2026-01-15T18:53:12.387841,38.936359,-77.028358,1366.4
,5.0,(6),38.9485905,-77.0491137,Arena,2026-01-15T18:53:12.387841,38.936359,-77.028358,2252.1
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-15T18:53:12.387841,38.936359,-77.028358,5311.2
,4.4,(149),38.9378426,-77.0900614,Arena,2026-01-15T18:53:12.387841,38.936359,-77.028358,5339.3
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-15T18:53:12.387841,38.936359,-77.028358,4351.9
,4.5,(110),38.9051085,-77.0028839,Arena,2026-01-15T18:53:12.387841,38.936359,-77.028358,4114.8
,,·,38.9045361,-77.0323652,Arena,2026-01-15T18:53:12.387841,38.936359,-77.028358,3555.5
,4.2,(78),38.9264772,-77.0221937,Arena,2026-01-15T18:53:12.387841,38.936359,-77.028358,1221.4
,4.5,"(15,839)",38.8981675,-77.0208568,Arena,2026-01-15T18:53:30.867278,38.956359,-77.048358,6894.1
,4.4,(149),38.9378426,-77.0900614,Arena,2026-01-15T18:53:30.867278,38.956359,-77.048358,4152.8
,5.0,(6),38.9485905,-77.0491137,Arena,2026-01-15T18:53:30.867278,38.956359,-77.048358,866.3
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-15T18:53:30.867278,38.956359,-77.048358,5971.6
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-15T18:53:30.867278,38.956359,-77.048358,6959.6
,4.8,"(1,749)",38.8773022,-77.0201384,Arena,2026-01-15T18:53:30.867278,38.956359,-77.048358,9123.5
,4.5,"(15,839)",38.8981675,-77.0208568,Arena,2026-01-15T18:53:49.481538,38.956359,-77.028358,6503.1
,5.0,(6),38.9485905,-77.0491137,Arena,2026-01-15T18:53:49.481538,38.956359,-77.028358,1991.8
,4.4,(149),38.9378426,-77.0900614,Arena,2026-01-15T18:53:49.481538,38.956359,-77.028358,5719.5
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-15T18:53:49.481538,38.956359,-77.028358,6881.2
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-15T18:53:49.481538,38.956359,-77.028358,6555.9
,4.5,(133),38.9424436,-76.9992592,Arena,2026-01-15T18:53:49.481538,38.956359,-77.028358,2954.1
,4.5,"(15,847)",38.8981675,-77.0208568,Arena,2026-01-17T15:44:29.387162,38.836359,-77.048358,7273.5
,4.4,(534),38.8469016,-76.9913962,Arena,2026-01-17T15:44:29.387162,38.836359,-77.048358,5070.7
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-17T15:44:29.387162,38.836359,-77.048358,8316.5
,4.8,"(1,749)",38.8773022,-77.0201384,Arena,2026-01-17T15:44:29.387162,38.836359,-77.048358,5167.0
,4.5,(32),38.8468564,-76.9910452,Arena,2026-01-17T15:44:29.387162,38.836359,-77.048358,5099.2
,4.4,(20),38.8773521,-77.0204966,Arena,2026-01-17T15:44:29.387162,38.836359,-77.048358,5157.3
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-17T15:44:29.387162,38.836359,-77.048358,7250.6
,4.4,(149),38.9378426,-77.0900614,Arena,2026-01-17T15:44:29.387162,38.836359,-77.048358,11847.7
,4.3,(156),38.8633738,-77.0630541,Arena,2026-01-17T15:44:29.387162,38.836359,-77.048358,3262.3
,4.2,"(1,197)",38.8885417,-76.9754833,Arena,2026-01-17T15:44:29.387162,38.836359,-77.048358,8572.1
,4.4,(534),38.8469016,-76.9913962,Arena,2026-01-17T15:44:47.441345,38.836359,-77.028358,3409.1
,4.5,"(15,847)",38.8981675,-77.0208568,Arena,2026-01-17T15:44:47.441345,38.836359,-77.028358,6903.4
,4.5,(32),38.8468564,-76.9910452,Arena,2026-01-17T15:44:47.441345,38.836359,-77.028358,3435.9
,4.8,"(1,749)",38.8773022,-77.0201384,Arena,2026-01-17T15:44:47.442345,38.836359,-77.028358,4607.9
,4.7,(55),38.9076464,-77.0774221,Arena,2026-01-17T15:44:47.442345,38.836359,-77.028358,8993.0
,4.4,(20),38.8773521,-77.0204966,Arena,2026-01-17T15:44:47.442345,38.836359,-77.028358,4608.7
,4.5,(24),38.8977493,-77.0201295,Arena,2026-01-17T15:44:47.442345,38.836359,-77.028358,6863.3
,4.4,(149),38.9378426,-77.0900614,Arena,2026-01-17T15:44:47.442345,38.836359,-77.028358,12484.4
,4.2,"(1,197)",38.8885417,-76.9754833,Arena,2026-01-17T15:44:47.442345,38.836359,-77.028358,7391.0
,4.3,(156),38.8633738,-77.0630541,Arena,2026-01-17T15:44:47.442345,38.836359,-77.028358,4248.6
,4.5,"(15,847)",38.8981675,-77.0208568,Arena,2026-01-17T15:45:05.273125,38.856359,-77.048358,5223.0
